email;nom;departement
lacapelle.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Lacapelle-Marival;46
mairiedeoiry@wanadoo.fr;Centre communal d'action sociale (CCAS) - Oiry;51
accueil.mairie@ville-premery.fr;Centre communal d'action sociale (CCAS) - Prémery;58
contact@rouille.fr;Centre communal d'action sociale (CCAS) - Rouillé;86
commune-de-ris@orange.fr;Centre communal d'action sociale (CCAS) - Ris;65
mairie.bellouenhoulme@wanadoo.fr;Centre communal d'action sociale (CCAS) - Bellou-en-Houlme;61
ccas.lamadeleine@gmail.com;Centre communal d'action sociale (CCAS) - La Madeleine;59
mairie@ville-trevieres.fr;Centre communal d'action sociale (CCAS) - Trévières;14
ville.gace@wanadoo.fr;Centre communal d'action sociale (CCAS) - Gacé;61
mairie@courpalay.fr;Centre communal d'action sociale (CCAS) - Courpalay;77
mairieletemple@collectivite47.fr;Centre communal d'action sociale (CCAS) - Le Temple-sur-Lot;47
ccas@bandrele.yt;Centre communal d'action sociale (CCAS) - Bandrele;976
accueil@braine.fr;Centre communal d'action sociale (CCAS) - Braine;02
contact@ville-de-seyresse.fr;Centre communal d'action sociale (CCAS) - Seyresse;40
mairie.routot@wanadoo.fr;Centre communal d'action sociale (CCAS) - Routot;27
ccas@plateauhauteville.fr;Centre communal d'action sociale (CCAS) - Plateau d'Hauteville;01
ccas@le-lavandou.fr;Centre communal d'action sociale (CCAS) - Le Lavandou;83
ccas@plouezec.bzh;Centre communal d'action sociale (CCAS) - Plouézec;22
contact@mairie-waziers.fr;Centre communal d'action sociale (CCAS) - Waziers;59
mairie.sorneville@orange.fr;Centre communal d'action sociale (CCAS) - Sornéville;54
mairie-autheuil-authouillet@wanadoo.fr;Centre communal d'action sociale (CCAS) - Autheuil-Authouillet;27
commune.stsigismond@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Sigismond;85
accueil.mairie@guilliers.fr;Centre communal d'action sociale (CCAS) - Guilliers;56
ccas.fondssaint.denis@gmail.com;Centre communal d'action sociale (CCAS) - Fonds-Saint-Denis;972
secretariat@foussemagne.com;Centre communal d'action sociale (CCAS) - Foussemagne;90
bazoches.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Bazoches-lès-Bray;77
mairie.de.thelus@wanadoo.fr;Centre communal d'action sociale (CCAS) - Thélus;62
mairiefontenay@fontenayenparisis.fr;Centre communal d'action sociale (CCAS) - Fontenay-en-Parisis;95
mairie.stesevere@wanadoo.fr;Centre communal d'action sociale (CCAS) - Sainte-Sévère-sur-Indre;36
mairie-st-symphorien-de-marmagne@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Symphorien-de-Marmagne;71
mairie.dourges@wanadoo.fr;Centre communal d'action sociale (CCAS) - Dourges;62
secretariat@mairie-eperlecques.fr;Centre communal d'action sociale (CCAS) - Éperlecques;62
charbonnieres.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Charbonnières Eure-et-loir;28
accueil.polesocial@cluny.fr;Centre communal d'action sociale (CCAS) - Cluny;71
ccas.layrac@orange.fr;Centre communal d'action sociale (CCAS) - Layrac;47
accueilccas@courthezon.fr;Centre communal d'action sociale (CCAS) - Courthézon;84
mairie-de-monthyon@wanadoo.fr;Centre communal d'action sociale (CCAS) - Monthyon;77
secretariat@auzouer-en-touraine.fr;Centre communal d'action sociale (CCAS) - Auzouer-en-Touraine;37
courrier.mairie@ville-sesg.fr;Centre communal d'action sociale (CCAS) - Saint-Étienne-de-Saint-Geoirs;38
mairie@boulange.fr;Centre communal d'action sociale (CCAS) - Boulange;57
accueil@grayanetlhopital.fr;Centre communal d'action sociale (CCAS) - Grayan-et-l'Hôpital;33
accueil@lacaune.com;Centre communal d'action sociale (CCAS) - Lacaune;81
ccas@ville-chenove.fr;Centre communal d'action sociale (CCAS) - Chenôve;21
communemontaulin@orange.fr;Centre communal d'action sociale (CCAS) - Montaulin;10
ccas.navarrenx@laposte.net;Centre communal d'action sociale (CCAS) - Navarrenx;64
mairie-cornillelescaves@wanadoo.fr;Centre communal d'action sociale (CCAS) - Cornillé-les-Caves;49
mairie.batzendorf@wanadoo.fr;Centre communal d'action sociale (CCAS) - Batzendorf;67
mairie@coteaux-sur-loire.fr;Centre communal d'action sociale (CCAS) - Coteaux-sur-Loire;37
mairie-carembault@orange.fr;Centre communal d'action sociale (CCAS) - Camphin-en-Carembault;59
mairie@kerfourn.bzh;Centre communal d'action sociale (CCAS) - Kerfourn;56
contact@ccas-cannes.fr;Centre communal d'action sociale (CCAS) - Cannes;06
chezery@chezery.fr;Centre communal d'action sociale (CCAS) - Chézery-Forens;01
ccas.accueil@mairie-bordeaux.fr;Centre communal d'action sociale (CCAS) - Bordeaux;33
mairie@bage-dommartin.fr;Centre communal d'action sociale (CCAS) - Bâgé-Dommartin;01
mairie.stvicturnien@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Victurnien;87
ccas@ville-bouffemont.fr;Centre communal d'action sociale (CCAS) - Bouffémont;95
contact@ville-st-jean-bonnefonds.fr;Centre communal d'action sociale (CCAS) - Saint-Jean-Bonnefonds;42
maureillaslasillas66@orange.fr;Centre communal d'action sociale (CCAS) - Maureillas-las-Illas;66
mairie-la.salvetat.belmontet@info82.com;Centre communal d'action sociale (CCAS) - La Salvetat-Belmontet;82
communedetaillette@orange.fr;Centre communal d'action sociale (CCAS) - Taillette;08
mairie.saulny@numericable.fr;Centre communal d'action sociale (CCAS) - Saulny;57
contact@ville-cantin.fr;Centre communal d'action sociale (CCAS) - Cantin;59
mairie.dechemeryld@wanadoo.fr;Centre communal d'action sociale (CCAS) - Chémery-les-Deux;57
mairie-rue@nordnet.fr;Centre communal d'action sociale (CCAS) - Rue;80
social@ville-osny.fr;Centre communal d'action sociale (CCAS) - Osny;95
ccas@ville-louviers.fr;Centre communal d'action sociale (CCAS) - Louviers;27
mairie.roquelaure-saint-aubin.gers@wanadoo.fr;Centre communal d'action sociale (CCAS) - Roquelaure-Saint-Aubin;32
ccas@chateauneuf-les-martigues.fr;Centre communal d'action sociale (CCAS) - Châteauneuf-les-Martigues;13
direction.ccas@mairie-laciotat.fr;Centre communal d'action sociale (CCAS) - La Ciotat;13
accueil@mairie-vayres-essonne.fr;Centre communal d'action sociale (CCAS) - Vayres-sur-Essonne;91
mairiederamous@wanadoo.fr;Centre communal d'action sociale (CCAS) - Ramous;64
mairie-de-montamat@wanadoo.fr;Centre communal d'action sociale (CCAS) - Montamat;32
mairie@fournets-luisans.fr;Centre communal d'action sociale (CCAS) - Fournets-Luisans;25
mairie@arthenac.fr;Centre communal d'action sociale (CCAS) - Arthenac;17
mairie@saint-uniac.fr;Centre communal d'action sociale (CCAS) - Saint-Uniac;35
mairie.esseymaizerais@ozone.net;Centre communal d'action sociale (CCAS) - Essey-et-Maizerais;54
ccas@magny-les-hameaux.fr;Centre communal d'action sociale (CCAS) - Magny-les-Hameaux;78
accueil.pirou@wanadoo.fr;Centre communal d'action sociale (CCAS) - Pirou;50
mairie@ville-sgla.fr;Centre communal d'action sociale (CCAS) - Saint-Germain-lès-Arpajon;91
secretariat@mairie-chabeuil.fr;Centre communal d'action sociale (CCAS) - Chabeuil;26
mairie.longueville@wanadoo.fr;Centre communal d'action sociale (CCAS) - Longueville;77
mairie.fretigney@wanadoo.fr;Centre communal d'action sociale (CCAS) - Fretigney-et-Velloreille;70
mairie@augan.fr;Centre communal d'action sociale (CCAS) - Augan;56
mairie@mairie-brie.fr;Centre communal d'action sociale (CCAS) - Brie;16
mairie@saintdenisenval.com;Centre communal d'action sociale (CCAS) - Saint-Denis-en-Val;45
mairie.meljac@wanadoo.fr;Centre communal d'action sociale (CCAS) - Meljac;12
aidesociale@felletin.fr;Centre communal d'action sociale (CCAS) - Felletin;23
mairie.brigueuil.16@wanadoo.fr;Centre communal d'action sociale (CCAS) - Brigueuil;16
ccas@briecomterobert.fr;Centre communal d'action sociale (CCAS) - Brie-Comte-Robert;77
ccas@ville-pontarlier.com;Centre communal d'action sociale (CCAS) - Pontarlier;25
population@marignier.fr;Centre communal d'action sociale (CCAS) - Marignier;74
mairie@chatillon-sur-chalaronne.org;Centre communal d'action sociale (CCAS) - Châtillon-sur-Chalaronne;01
contact@saintdenissurloire.fr;Centre communal d'action sociale (CCAS) - Saint-Denis-sur-Loire;41
infos@pommeuse.org;Centre communal d'action sociale (CCAS) - Pommeuse;77
ccas@bernieres-sur-mer.com;Centre communal d'action sociale (CCAS) - Bernières-sur-Mer;14
mairie@montfortlegesnois.fr;Centre communal d'action sociale (CCAS) - Montfort-le-Gesnois;72
mairie@creney.fr;Centre communal d'action sociale (CCAS) - Creney-près-Troyes;10
ccas.mandataire@letangsale.fr;Centre communal d'action sociale (CCAS) - L'Étang-Salé;974
commune-de-luceram@wanadoo.fr;Centre communal d'action sociale (CCAS) - Lucéram;06
mairie@shb30.com;Centre communal d'action sociale (CCAS) - Saint-Hilaire-de-Brethmas;30
mairie.montmirail@wanadoo.fr;Centre communal d'action sociale (CCAS) - Montmirail;51
mairie.stcricq@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Cricq;32
mairie@scherwiller.fr;Centre communal d'action sociale (CCAS) - Scherwiller;67
mairie@widensolen.fr;Centre communal d'action sociale (CCAS) - Widensolen;68
mairie@nantua.fr;Centre communal d'action sociale (CCAS) - Nantua;01
mairie.lantefontaine@ornethd.fr;Centre communal d'action sociale (CCAS) - Lantéfontaine;54
accueil@pignans.fr;Centre communal d'action sociale (CCAS) - Pignans;83
mairie.siran@orange.fr;Centre communal d'action sociale (CCAS) - Siran;34
mairie-de-launac@wanadoo.fr;Centre communal d'action sociale (CCAS) - Launac;31
contact@mairie-savignylesbeaune.com;Centre communal d'action sociale (CCAS) - Savigny-lès-Beaune;21
accueil.ccas@arpajon91.fr;Centre communal d'action sociale (CCAS) - Arpajon;91
mairie@fougere.fr;Centre communal d'action sociale (CCAS) - Fougeré;85
ccas@port-sainte-foy.info;Centre communal d'action sociale (CCAS) - Port-Sainte-Foy-et-Ponchapt;24
mairie.erre1@cegetel.net;Centre communal d'action sociale (CCAS) - Erre;59
contact.lebouscat@bouscat.fr;Centre communal d'action sociale (CCAS) - Le Bouscat;33
polesolidarite@mairie-moyeuvre-grande.fr;Centre communal d'action sociale (CCAS) - Moyeuvre-Grande;57
mairie@greoux-les-bains.com;Centre communal d'action sociale (CCAS) - Gréoux-les-Bains;04
contact@viellesaintgirons.fr;Centre communal d'action sociale (CCAS) - Vielle-Saint-Girons;40
action.sociale@villeambes.fr;Centre communal d'action sociale (CCAS) - Ambès;33
mairie@izernore.fr;Centre communal d'action sociale (CCAS) - Izernore;01
ccas@montrevaultsurevre.fr;Centre communal d'action sociale (CCAS) - Montrevault-sur-Èvre;49
mairie@mairie-cras-sur-reyssouze.fr;Centre communal d'action sociale (CCAS) - Bresse Vallons;01
mairie@saintjossesurmer.fr;Centre communal d'action sociale (CCAS) - Saint-Josse;62
contact@mairie-lelamentin.fr;Centre communal d'action sociale (CCAS) - Le Lamentin;972
mairie@fressesurmoselle.fr;Centre communal d'action sociale (CCAS) - Fresse-sur-Moselle;88
ccas.accueil@villefleurance.fr;Centre communal d'action sociale (CCAS) - Fleurance;32
accueil@briec.bzh;Centre communal d'action sociale (CCAS) - Briec;29
mairie.remilly-wirquin@wanadoo.fr;Centre communal d'action sociale (CCAS) - Remilly-Wirquin;62
mairie@saintgeniesdecomolas.fr;Centre communal d'action sociale (CCAS) - Saint-Geniès-de-Comolas;30
mairie.st.laurent@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Laurent;18
ccas@cabourg.fr;Centre communal d'action sociale (CCAS) - Cabourg;14
ccas@mairie-seilh.fr;Centre communal d'action sociale (CCAS) - Seilh;31
sg@mairiedebolquere.com;Centre communal d'action sociale (CCAS) - Bolquère;66
communede-foucarmont@wanadoo.fr;Centre communal d'action sociale (CCAS) - Foucarmont;76
accueil@larochefoucauldenangoumois.fr;Centre communal d'action sociale (CCAS) - La Rochefoucauld-en-Angoumois;16
mairiepessans@orange.fr;Centre communal d'action sociale (CCAS) - Pessans;25
mairie.serempuy@gmail.com;Centre communal d'action sociale (CCAS) - Sérempuy;32
mairie@maizeroy.net;Centre communal d'action sociale (CCAS) - Maizeroy;57
contact@larochevineuse-mairie.fr;Centre communal d'action sociale (CCAS) - La Roche-Vineuse;71
ccas.mairie@evreux.fr;Centre communal d'action sociale (CCAS) - Évreux;27
mairie-le-ronssoy@orange.fr;Centre communal d'action sociale (CCAS) - Ronssoy;80
mairie@montmartin-sur-mer.fr;Centre communal d'action sociale (CCAS) - Montmartin-sur-Mer;50
ccas@orgon.fr;Centre communal d'action sociale (CCAS) - Orgon;13
sainte.dode@wanadoo.fr;Centre communal d'action sociale (CCAS) - Sainte-Dode;32
accueilccasbeynes@wanadoo.fr;Centre communal d'action sociale (CCAS) - Beynes;78
mairie.casseneuil@wanadoo.fr;Centre communal d'action sociale (CCAS) - Casseneuil;47
sad.sap@cc-paysgrenadois.fr;Centre intercommunal d'action sociale (CIAS) du Pays Grenadois;40
mairie.banvou@wanadoo.fr;Centre communal d'action sociale (CCAS) - Banvou;61
mairie.equihen.plage@wanadoo.fr;Centre communal d'action sociale (CCAS) - Équihen-Plage;62
ccas@marseillan.com;Centre communal d'action sociale (CCAS) - Marseillan Hérault;34
mairiedalzonne@wanadoo.fr;Centre communal d'action sociale (CCAS) - Alzonne;11
mairie-st-venant@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Venant;62
mairie@stthurial.fr;Centre communal d'action sociale (CCAS) - Saint-Thurial;35
vie.sociale@soucieu-en-jarrest.fr;Centre communal d'action sociale (CCAS) - Soucieu-en-Jarrest;69
mairie84750@orange.fr;Centre communal d'action sociale (CCAS) - Caseneuve;84
accueil-mairie@mairie-luchon.fr;Centre communal d'action sociale (CCAS) - Bagnères-de-Luchon;31
mairie.chenevieres@wanadoo.fr;Centre communal d'action sociale (CCAS) - Chenevières;54
mairie.espinasses@wanadoo.fr;Centre communal d'action sociale (CCAS) - Espinasses;05
marie@duttlenheim.fr;Centre communal d'action sociale (CCAS) - Duttlenheim;67
mairie.de.diconne@gmx.fr;Centre communal d'action sociale (CCAS) - Diconne;71
mairie-dalstein@wanadoo.fr;Centre communal d'action sociale (CCAS) - Dalstein;57
mairie-de-zoufftgen@wanadoo.fr;Centre communal d'action sociale (CCAS) - Zoufftgen;57
accueil@saintsulpicedefaleyrens.com;Centre communal d'action sociale (CCAS) - Saint-Sulpice-de-Faleyrens;33
mairie@ndoe.fr;Centre communal d'action sociale (CCAS) - Notre-Dame-d'Oé;37
remenoville.mairie@wanadoo.fr;Centre communal d'action sociale (CCAS) - Remenoville;54
mairie@ville-thil54.fr;Centre communal d'action sociale (CCAS) - Thil Meurthe-et-Moselle;54
secretariat@mairie-cauge.fr;Centre communal d'action sociale (CCAS) - Caugé;27
mairie.saint-benoit-10@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Benoît-sur-Seine;10
ccas.sainteterre@orange.fr;Centre communal d'action sociale (CCAS) - Sainte-Terre;33
accueil@bourg-gironde.fr;Centre communal d'action sociale (CCAS) - Bourg;33
contact@ville-plerin.fr;Centre communal d'action sociale (CCAS) - Plérin;22
mairie@kilstett.fr;Centre communal d'action sociale (CCAS) - Kilstett;67
mairie.montreuildeslandes@wanadoo.fr;Centre communal d'action sociale (CCAS) - Montreuil Seine-Saint-Denis;93
info@ville-biard.fr;Centre communal d'action sociale (CCAS) - Biard;86
secretariat@mairie-lamonnerielemontel.fr;Centre communal d'action sociale (CCAS) - La Monnerie-le-Montel;63
ccas@savigny.org;Centre communal d'action sociale (CCAS) - Savigny-sur-Orge;91
accueil@mirecourt.fr;Centre communal d'action sociale (CCAS) - Mirecourt;88
mairie.moulhard@wanadoo.fr;Centre communal d'action sociale (CCAS) - Moulhard;28
mairie.cernay@wanadoo.fr;Centre communal d'action sociale (CCAS) - Cernay Vienne;86
contact@villedemourmelonlegrand.fr;Centre communal d'action sociale (CCAS) - Mourmelon-le-Grand;51
contact@ville-isbergues.fr;Centre communal d'action sociale (CCAS) - Isbergues;62
ccas@ville-pantin.fr;Centre communal d'action sociale (CCAS) - Pantin;93
ccas@mairie-pibrac.fr;Centre communal d'action sociale (CCAS) - Pibrac;31
contact@vourles.fr;Centre communal d'action sociale (CCAS) - Vourles;69
mairie@montpezatsousbauzon.fr;Centre communal d'action sociale (CCAS) - Montpezat-sous-Bauzon;07
dgs@saintmherve.fr;Centre communal d'action sociale (CCAS) - Saint-M'Hervé;35
mairie-nouvion@orange.fr;Centre communal d'action sociale (CCAS) - Le Nouvion-en-Thiérache;02
mairie@melgven.fr;Centre communal d'action sociale (CCAS) - Melgven;29
mairiebl@west-telecom.com;Centre communal d'action sociale (CCAS) - Marby;08
mairie.stouendepontcheuil@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Ouen-de-Pontcheuil;27
mairie.concressault@orange.fr;Centre communal d'action sociale (CCAS) - Concressault;18
mairie@bourg-la-reine.fr;Centre communal d'action sociale (CCAS) - Bourg-la-Reine;92
mairie@stpaul.fr;Centre communal d'action sociale (CCAS) - Saint-Paul-lès-Durance;13
mairie@romilly-sur-andelle.fr;Centre communal d'action sociale (CCAS) - Romilly-sur-Andelle;27
mairie@stggroseillers.fr;Centre communal d'action sociale (CCAS) - Saint-Georges-des-Groseillers;61
mairie.hostens@gmail.com;Centre communal d'action sociale (CCAS) - Hostens;33
accueil@meryesbois.fr;Centre communal d'action sociale (CCAS) - Méry-ès-Bois;18
commune.de.sibiril@wanadoo.fr;Centre communal d'action sociale (CCAS) - Sibiril;29
mairie@monferran-saves.fr;Centre communal d'action sociale (CCAS) - Monferran-Savès;32
contact@mairie-mondouzil.fr;Centre communal d'action sociale (CCAS) - Mondouzil;31
contact@rognes.fr;Centre communal d'action sociale (CCAS) - Rognes;13
accueil@mairiedesaillans26.fr;Centre communal d'action sociale (CCAS) - Saillans;26
mairie@nouanlefuzelier.com;Centre communal d'action sociale (CCAS) - Nouan-le-Fuzelier;41
mairie.prouilly@wanadoo.fr;Centre communal d'action sociale (CCAS) - Prouilly;51
contact@stgeorgesrlt.org;Centre communal d'action sociale (CCAS) - Saint-Georges-de-Reintembault;35
mairie@plouasne.fr;Centre communal d'action sociale (CCAS) - Plouasne;22
mairie-de-st-clement2@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Clément;54
mairie@collias.fr;Centre communal d'action sociale (CCAS) - Collias;30
mairie.dechy@wanadoo.fr;Centre communal d'action sociale (CCAS) - Dechy;59
secretariat@mairie-lessy.fr;Centre communal d'action sociale (CCAS) - Lessy;57
mairie@douvres.fr;Centre communal d'action sociale (CCAS) - Douvres;01
commune-st-denis-maisoncelles@orange.fr;Centre communal d'action sociale (CCAS) - Souleuvre en Bocage;14
ccas@mairie-montchanin.org;Centre communal d'action sociale (CCAS) - Montchanin;71
mairiestgillesdelaneuville@wanadoo.fr;Centre communal d'action sociale (CCAS) - Saint-Gilles-de-la-Neuville;76
mairie@hendecourtlescagnicourt.fr;Centre communal d'action sociale (CCAS) - Hendecourt-lès-Cagnicourt;62
